month_id,year,country_id,country_name,decay_12_cw_ged_dummy_sb_0,decay_12_cw_ged_dummy_ns_0,decay_12_cw_ged_dummy_os_0,l1_ged_dummy_sb,l2_ged_dummy_sb,l3_ged_dummy_sb,l4_ged_dummy_sb,l5_ged_dummy_sb,l6_ged_dummy_sb,l12_ged_dummy_sb,l1_ged_dummy_ns,l2_ged_dummy_ns,l3_ged_dummy_ns,l4_ged_dummy_ns,l5_ged_dummy_ns,l6_ged_dummy_ns,l12_ged_dummy_ns,l1_ged_dummy_os,l2_ged_dummy_os,l3_ged_dummy_os,l4_ged_dummy_os,l5_ged_dummy_os,l6_ged_dummy_os,l12_ged_dummy_os,ln_fvp_population200,ssp2_edu_sec_15_24_prop,ssp2_urban_share_iiasa,fvp_lngdpcap_nonoilrent,fvp_lngdpcap_nonoilrent,fvp_grgdpcap_nonoilrent,fvp_grgdpcap_oilrent,fvp_demo,ln_fvp_timeindep,ln_fvp_timesincepreindepwar,ln_fvp_timesinceregimechange,decay_12_cw_acled_dummy_pr_0,l1_acled_dummy_pr,l2_acled_dummy_pr,l3_acled_dummy_pr,l4_acled_dummy_pr,l5_acled_dummy_pr,l6_acled_dummy_pr,l12_acled_dummy_pr
246,2000,243,Morocco,0.0021923086881042433,0.0006905339660024879,0.0006905339660024879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.269886796834566,0.26734829,69.4392296691024,8.40842,8.40842,0.00676435,0.09987628,0,3.8066624897703196,3.8066624897703196,2.4849066497880004,0.9438743126816935,1,0,1,1,0,1,1
246,2000,244,Mauritania,0.0006905339660024879,0.0006905339660024879,0.00292638100952477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.904836377424786,0.26734829,57.1254977407541,7.9201397,7.9201397,-0.0344845,0,0,3.713572066704308,3.7612001156935624,2.1972245773362196,0.8908987181403393,0,1,0,0,0,0,0
247,2000,40,Cape Verde,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.997826790050043,0.34769047,54.1629488405603,8.42634799161882,8.42634799161882,-0.0892589335309711,-0.396065159976635,1,3.258096538021482,4.353887803459688,3.091042453358316,0.0006517772725439619,0,0,0,0,0,0,0
247,2000,41,Cote d'Ivoire,0.0010961543440521217,0.029496072271302926,0.04419417382415922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.722418870566637,0.16444073,61.6580584252674,7.9840692,7.9840692,-0.04626762,0.41363255,0,3.713572066704308,4.74493212836325,3.713572066704308,0.8408964152537145,0,0,1,0,0,1,0
247,2000,42,Ghana,0.0006517772725439619,0.026278012976678578,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.849018800663229,0.45868546,53.4637117217557,7.7231455,7.7231455,0.01167585,0,1,3.784189633918261,4.61512051684126,2.1972245773362196,0.8908987181403393,0,1,0,0,0,0,0
247,2000,43,Liberia,0.8908987181403393,0.0556811698837712,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.967461098450495,0.09456776,20.5922598551011,6.7330434,6.7330434,0.1979954,0,0,5.0369526024136295,4.664979661279511,2.3978952727983707,0.8408964152537145,0,0,1,0,0,0,1
247,2000,47,Burkina Faso,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.359530942201857,0.08566719,35.4424421843994,6.9536398,6.9536398,-0.01037025,0,1,3.713572066704308,4.74493212836325,1.0986122886681098,0.8908987181403393,0,1,1,0,0,0,1
247,2000,48,Guinea,0.0006517772725439619,0.7071067811865476,0.44544935907016964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.083591185252786,0.11177441,38.8554821014301,7.0315944,7.0315944,0.00698883,0,0,3.7612001156935624,4.74493212836325,1.9459101490553132,0.9438743126816935,1,0,0,0,1,1,0
247,2000,49,Guinea-Bissau,0.8408964152537145,0.0006517772725439619,0.0006517772725439619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.126271339959104,0.164723,29.723882098389,7.2161905,7.2161905,0.03461201,0,0,3.295836866004329,3.332204510175204,2.0794415416798357,0.6674199270850172,0,0,0,0,0,0,0
247,2000,50,Mali,0.02085687272140679,0.5946035575013605,0.02209708691207961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.302800129547846,0.05670371,13.3886604683689,7.2888729,7.2888729,-0.02869527,0,1,3.713572066704308,4.74493212836325,2.302585092994046,0.1403077560386716,0,0,0,0,0,0,0
247,2000,52,Senegal,0.8908987181403393,0.21022410381342863,0.8408964152537145,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,9.198778996086581,0.1151064,40.864449894449,7.554103,7.554103,0.00699699,-0.02831157,1,3.713572066704308,4.700480365792417,3.044522437723423,0.7491535384383408,0,0,0,0,1,0,0
247,2000,53,Sierra Leone,0.9438743126816935,0.04682209615239629,0.9438743126816935,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,8.426238851153707,0.1855607,34.2457582113092,6.8175489,6.8175489,0.03626231,0,0,3.6888794541139363,4.634728988229636,1.791759469228055,0.0006517772725439619,0,0,0,0,0,0,0
247,2000,54,The Gambia,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1170789744786624,0.30681942,65.889366013787,7.3533689,7.3533689,0.02351088,0,0,3.58351893845611,3.3645917553792777,1.6094379124341003,0.8408964152537145,0,0,1,0,0,0,0
247,2000,55,Djibouti,0.5297315471796477,0.03310822169872797,0.0006517772725439619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.577282608915256,0.1178222,30.6234900440762,7.664939,7.664939,-0.02050524,0,0,3.1780538303479458,3.889858346557029,2.302585092994046,0.5612310241546865,0,0,0,0,0,0,0
247,2000,56,Eritrea,0.9438743126816935,0.0065695032441696445,0.0065695032441696445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.129705811193642,0.1178222,49.6130018544513,7.4266367,7.4266367,-0.05893781,0,0,2.0794415416798357,2.302585092994046,2.0794415416798357,0.8908987181403393,0,1,0,0,0,0,0
247,2000,57,Ethiopia,0.9438743126816935,0.8908987181403393,0.7937005259840998,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,11.105533466600845,0.1178222,24.6639394100647,6.4284965,6.4284965,0.02998126,0,0,4.983606621708336,4.06595752954769,2.302585092994046,0.7937005259840998,0,0,0,1,0,0,0
247,2000,67,Algeria,0.9438743126816935,0.6299605249474366,0.8408964152537145,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,10.347681586223219,0.57800758,61.0048810745681,9.09323,9.09323,-0.03559051,0.55897662,0,3.6635616461296463,3.6635616461296463,1.791759469228055,0.8408964152537145,0,0,1,0,1,1,0
247,2000,69,Cameroon,0.3149802624737183,0.19842513149602492,0.011705524038099073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.633988103071395,0.24215256,28.8426780030193,7.7272851,7.7272851,-0.04566491,0.92804401,0,3.713572066704308,3.7376696182833684,2.8903717578961645,0.5612310241546865,0,0,0,0,0,0,0
247,2000,70,Central African Republic,0.0006517772725439619,0.0006517772725439619,0.47193715634084676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.231106112951664,0.06373134,36.1377756377358,6.7097601,6.7097601,-0.04627541,0,0,3.713572066704308,4.5047635440596885,2.70805020110221,0.7491535384383408,0,0,0,0,1,1,1
247,2000,73,Tunisia,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.179901473563595,0.55140353,57.1771414292151,8.9017781,8.9017781,0.02244944,0.61226642,0,3.8066624897703196,3.8066624897703196,2.0794415416798357,0.8408964152537145,0,0,1,0,1,0,0
247,2000,74,Benin,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834475473019275,0.15145879,35.8852109773216,7.4190613,7.4190613,0.02709078,0,1,3.713572066704308,4.68213122712422,2.3978952727983707,0.8908987181403393,0,1,0,0,0,0,0
247,2000,76,Equatorial Guinea,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.422147333187594,0.51431453,40.9524734228893,7.4848569,7.4848569,-0.68705733,0.41216597,0,3.4965075614664802,3.7992720618442726,3.4965075614664802,0.0006517772725439619,0,0,0,0,0,0,0
247,2000,78,Niger,0.15749013123685915,0.125,0.3337099635425086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.337323005711285,0.03834963,13.2722412628613,6.6256386,6.6256386,-0.05046851,0,1,3.713572066704308,4.452549025043057,1.0986122886681098,0.8908987181403393,0,1,1,0,0,0,0
247,2000,79,Nigeria,0.0006517772725439619,0.8908987181403393,0.9438743126816935,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,11.714665670121127,0.4563504,53.4537276340104,7.5334319,7.5334319,-0.14034306,0.45253674,1,3.713572066704308,4.553876891600541,1.0986122886681098,0.8908987181403393,0,1,1,1,1,1,1
247,2000,80,Sao Tome and Principe,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4576042549340915,0.571786377314222,53.464811402124,8.38085950396999,8.38085950396999,-0.0555550306810744,-0.00350469747274505,0.260899547806192,4.858168802306266,4.375269692129466,3.246520981194763,0.0006517772725439619,0,0,0,0,0,0,0
247,2000,81,Togo,0.0006517772725439619,0.0023226701464896895,0.3337099635425086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.511450131573085,0.4563504,40.7821102370266,7.1530441,7.1530441,-0.03737397,0,0,3.713572066704308,4.851331939690257,2.3978952727983707,0.7937005259840998,0,0,0,1,0,0,0
247,2000,120,Somalia,0.47193715634084676,0.9438743126816935,0.7071067811865476,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,9.106365451493403,0.1883463,37.9635724155582,8.0275684,8.0275684,-0.01420525,0,0,3.713572066704308,4.574710978503383,3.4657359027997265,0.0006517772725439619,0,0,0,0,0,0,0
247,2000,154,Botswana,0.0006517772725439619,0.0006517772725439619,0.0008211879055212056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45549511181091,0.67106374,60.5074509854213,9.2506857,9.2506857,0.00306736,0,1,3.5553480614894135,4.730867396249005,3.58351893845611,0.21022410381342863,0,0,0,0,0,0,0
247,2000,155,Burundi,0.9438743126816935,0.7491535384383408,0.9438743126816935,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,8.764319796326292,0.0914216,22.9786334997958,6.6268453,6.6268453,-0.02777636,0,0,3.6635616461296463,4.553876891600541,2.3978952727983707,0.9438743126816935,1,0,0,1,1,0,0
247,2000,156,Rwanda,0.3149802624737183,0.0006517772725439619,0.6674199270850172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.990529137322476,0.05695739,14.3974939442924,6.6675705,6.6675705,0.02484132,0,0,3.6635616461296463,4.553876891600541,1.9459101490553132,0.6299605249474366,0,0,0,0,0,0,1
247,2000,157,Zambia,0.0006517772725439619,0.0006517772725439619,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.262194504064865,0.24788958,30.8039259829289,7.6515876,7.6515876,0.01015751,0,1,3.6109179126442243,4.216440072519164,2.3978952727983707,0.6674199270850172,0,0,0,0,0,0,0
247,2000,158,Zimbabwe,0.0006517772725439619,0.0006517772725439619,0.3968502629920499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.411095236623282,0.67106374,52.4365080849502,7.852283,7.852283,-0.04404066,0,0,3.58351893845611,4.663439094112067,3.58351893845611,0.9438743126816935,1,1,1,1,0,1,1
247,2000,159,Comoros,0.1403077560386716,0.3337099635425086,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.297766562466273,0.10937162,39.6163313535293,7.3010923,7.3010923,0.07771241,0,0,3.258096538021482,4.249943649389692,2.4849066497880004,0.0006517772725439619,0,0,0,0,0,0,0
247,2000,160,Lesotho,0.28061551207734325,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.533532734325923,0.26330964,40.6844347538073,7.4860358,7.4860358,0.02823526,0,0,3.5553480614894135,4.787491742782046,1.0986122886681098,0.8908987181403393,0,1,0,0,0,0,0
247,2000,161,Malawi,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.339364170646409,0.36432819,32.5054204891101,6.76499,6.76499,-0.0139476,0,0,3.6109179126442243,4.335773173593702,1.0986122886681098,0.8908987181403393,0,1,0,0,0,0,0
247,2000,162,Mozambique,0.004645340292979379,0.0026071090901758475,0.0041385277123409964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80193571907577,0.16876534,28.4259509325821,6.3325916,6.3325916,-0.0104221,0,1,3.258096538021482,3.258096538021482,0.6931471805599453,0.6674199270850172,0,0,0,0,0,0,0
247,2000,163,South Africa,0.0007315952523811925,0.9438743126816935,0.013139006488339289,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.712145322033459,0.74331755,50.558967440731,9.1808469,9.1808469,0.02535794,0.81141267,1,4.51085950651685,4.553876891600541,2.0794415416798357,0.9438743126816935,1,1,1,1,1,1,1
247,2000,164,Swaziland,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.968349782697968,0.4182412,26.1201078247075,8.6725317,8.6725317,0.00241397,0,0,3.4965075614664802,4.098655200690173,3.4965075614664802,0.14865088937534013,0,0,0,0,0,0,0
247,2000,165,Angola,0.9438743126816935,0.0006517772725439619,0.9438743126816935,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.707589693392674,0.16876534,37.5443551555069,7.2361312,7.2361312,-0.28547066,0.24222062,0,3.258096538021482,3.295836866004329,3.258096538021482,0.8908987181403393,0,1,0,0,1,1,1
247,2000,166,Congo,0.6674199270850172,0.0006517772725439619,0.5612310241546865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.04074996037001,0.26893846,36.1935106455173,8.71624046713551,8.71624046713551,0.0268995991431735,0.101970843457692,0,3.713572066704308,3.1591250335758074,1.3862943611198906,0.5612310241546865,0,0,0,0,0,0,0
247,2000,167,"Congo, DRC",0.9438743126816935,0.8908987181403393,0.9438743126816935,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,10.856101554025193,0.42192178,22.5869834554322,6.94630036143625,6.94630036143625,-0.0846373542047643,0.487199288485758,0,3.713572066704308,4.672828834461906,3.6109179126442243,0.7491535384383408,0,0,0,0,1,1,1
247,2000,169,Gabon,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.116493165164743,0.19978009,66.775883466217,9.2710475,9.2710475,-0.24995186,0.37083126,0,3.713572066704308,4.318790971360999,2.4849066497880004,0.7071067811865476,0,0,0,0,0,1,1
247,2000,170,Namibia,0.7491535384383408,0.0007315952523811925,0.8408964152537145,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7.54974441916519,0.58298103,54.1822695546554,8.7172086,8.7172086,0.01238435,0,1,2.3978952727983707,2.5649493574615367,2.4849066497880004,0.28061551207734325,0,0,0,0,0,0,0
247,2000,172,Madagascar,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66572554535758,0.10675727,29.542613916292,7.275885,7.275885,0.01529469,0,0,3.713572066704308,3.970291913552122,1.6094379124341003,0.7491535384383408,0,0,0,0,1,0,0
247,2000,173,Mauritius,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.079919591851223,0.26819116,38.489379466739,9.3127298,9.3127298,0.07658789,0,1,3.4965075614664802,4.800951226739202,3.5263605246161616,0.0006517772725439619,0,0,0,0,0,0,0
247,2000,174,Seychelles,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4083155334968005,0.650131746594756,62.3406096260538,9.8230424,9.8230424,0.00610295,0,0,2.6527053622191272,4.363547285068179,3.091042453358316,0.0006517772725439619,0,0,0,0,0,0,0
247,2000,213,Libya,0.0006517772725439619,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586112913561175,0.61255111,48.3518007651993,9.6376435,9.6376435,-0.15125602,0.5944685,0,3.912023005428146,4.248495242049359,3.4965075614664802,0.3337099635425086,0,0,0,0,0,0,0
247,2000,214,Chad,0.8408964152537145,0.5297315471796477,0.6299605249474366,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.029245142934881,0.09591689,32.0010129254687,6.9019213,6.9019213,-0.04550229,0,0,3.713572066704308,4.499809670330265,1.6094379124341003,0.21022410381342863,0,0,0,0,0,0,0
247,2000,222,Egypt,0.5612310241546865,0.7071067811865476,0.21022410381342863,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.163556694398594,0.61255111,50.4665700026153,8.9077959,8.9077959,0.03381396,0,0,4.3694478524670215,4.624972813284271,3.6635616461296463,0.8908987181403393,0,1,0,1,1,0,0
247,2000,235,Uganda,0.9438743126816935,0.9438743126816935,0.9438743126816935,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,10.08748578625474,0.0943623,26.4541683394593,6.9735034,6.9735034,-0.00145827,0,1,3.6635616461296463,4.624972813284271,1.0986122886681098,0.44544935907016964,0,0,0,0,0,0,0
247,2000,237,Kenya,0.47193715634084676,0.9438743126816935,0.125,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,10.356201415229899,0.41470949,37.4681313411617,7.6653247,7.6653247,-0.02141238,0,0,3.6375861597263857,3.8066624897703196,3.6375861597263857,0.9438743126816935,1,1,1,1,1,1,1
247,2000,242,Tanzania,0.04419417382415922,0.08838834764831845,0.5297315471796477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.439367928190187,0.04976286,12.3395317597731,7.301504,7.301504,0.021932,0,1,3.6888794541139363,4.553876891600541,1.9459101490553132,0.7071067811865476,0,0,0,0,0,1,0
247,2000,243,Morocco,0.0020692638561704995,0.0006517772725439619,0.0006517772725439619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.269886796834566,0.26734829,53.7487128956685,8.40842,8.40842,0.00676435,0.09987628,0,3.8066624897703196,3.8066624897703196,2.4849066497880004,0.9438743126816935,1,1,0,1,1,0,0
247,2000,244,Mauritania,0.0006517772725439619,0.0006517772725439619,0.0027621358640099515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.904836377424786,0.26734829,54.972360109242,7.9201397,7.9201397,-0.0344845,0,0,3.713572066704308,3.7612001156935624,2.1972245773362196,0.8408964152537145,0,0,1,0,0,0,0
248,2000,40,Cape Verde,0.0006151958251439813,0.0006151958251439813,0.0006151958251439813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.997826790050043,0.34769047,52.6094605296081,8.59658411957351,8.59658411957351,0.0353432404099549,0.136671633990941,1,3.258096538021482,4.434933176355916,3.091042453358316,0.0006151958251439813,0,0,0,0,0,0,0
248,2000,41,Cote d'Ivoire,0.0010346319280852498,0.0278405849418856,0.9438743126816935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.722418870566637,0.16444073,43.8475607624467,7.9840692,7.9840692,-0.04626762,0.41363255,0,3.713572066704308,4.74493212836325,3.713572066704308,0.9438743126816935,1,0,0,1,0,0,0
248,2000,42,Ghana,0.0006151958251439813,0.024803141437003122,0.0006151958251439813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.849018800663229,0.45868546,39.1681587678444,7.7231455,7.7231455,0.01167585,0,1,3.784189633918261,4.61512051684126,2.1972245773362196,0.9438743126816935,1,0,1,0,0,0,0
248,2000,43,Liberia,0.8408964152537145,0.052556025953357156,0.6674199270850172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.967461098450495,0.09456776,29.0005295617837,6.7330434,6.7330434,0.1979954,0,0,5.0369526024136295,4.468103025210745,2.3978952727983707,0.7937005259840998,0,0,0,1,0,0,1
248,2000,47,Burkina Faso,0.0006151958251439813,0.0006151958251439813,0.0006151958251439813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.359530942201857,0.08566719,37.8696869286075,6.9536398,6.9536398,-0.01037025,0,1,3.713572066704308,4.74493212836325,1.0986122886681098,0.8408964152537145,0,0,1,1,0,0,1
248,2000,48,Guinea,0.0006151958251439813,0.6674199270850172,0.42044820762685725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.083591185252786,0.11177441,23.5582496906914,7.0315944,7.0315944,0.00698883,0,0,3.7612001156935624,4.74493212836325,1.9459101490553132,0.8908987181403393,0,1,0,0,0,1,0
248,2000,49,Guinea-Bissau,0.7937005259840998,0.0006151958251439813,0.0006151958251439813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.126271339959104,0.164723,37.7728182592833,7.2161905,7.2161905,0.03461201,0,0,3.295836866004329,3.332204510175204,2.0794415416798357,0.6299605249474366,0,0,0,0,0,0,0
248,2000,50,Mali,0.01968626640460739,0.5612310241546865,0.02085687272140679,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.302800129547846,0.05670371,39.5214809382508,7.2888729,7.2888729,-0.02869527,0,1,3.713572066704308,4.74493212836325,2.302585092994046,0.1324328867949119,0,0,0,0,0,0,0
248,2000,52,Senegal,0.9438743126816935,0.19842513149602492,0.7937005259840998,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9.198778996086581,0.1151064,38.8513714492673,7.554103,7.554103,0.00699699,-0.02831157,1,3.713572066704308,4.700480365792417,3.044522437723423,0.9438743126816935,1,0,0,0,0,1,0
248,2000,53,Sierra Leone,0.9438743126816935,0.04419417382415922,0.9438743126816935,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,8.426238851153707,0.1855607,27.6656975100448,6.8175489,6.8175489,0.03626231,0,0,3.6888794541139363,4.634728988229636,1.791759469228055,0.0006151958251439813,0,0,0,0,0,0,0
248,2000,54,The Gambia,0.0006151958251439813,0.0006151958251439813,0.0006151958251439813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1170789744786624,0.30681942,67.3155208793301,7.3533689,7.3533689,0.02351088,0,0,3.58351893845611,4.487840118971385,1.6094379124341003,0.7937005259840998,0,0,0,1,0,0,0
248,2000,55,Djibouti,0.5,0.03125,0.0006151958251439813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.577282608915256,0.1178222,18.0358353269025,7.664939,7.664939,-0.02050524,0,0,3.1780538303479458,3.484302254372064,2.302585092994046,0.5297315471796477,0,0,0,0,0,0,0
248,2000,56,Eritrea,0.8908987181403393,0.0062007853592507805,0.0062007853592507805,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.129705811193642,0.1178222,28.0787871371875,7.4266367,7.4266367,-0.05893781,0,0,2.0794415416798357,2.302585092994046,2.0794415416798357,0.8408964152537145,0,0,1,0,0,0,0
248,2000,57,Ethiopia,0.9438743126816935,0.9438743126816935,0.7491535384383408,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,11.105533466600845,0.1178222,14.5270251959484,6.4284965,6.4284965,0.02998126,0,0,4.983606621708336,4.136545333172409,2.302585092994046,0.7491535384383408,0,0,0,0,1,0,0
248,2000,67,Algeria,0.9438743126816935,0.5946035575013605,0.9438743126816935,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,10.347681586223219,0.57800758,62.6240352474851,9.09323,9.09323,-0.03559051,0.55897662,0,3.6635616461296463,3.6635616461296463,1.791759469228055,0.7937005259840998,0,0,0,1,0,1,0
248,2000,69,Cameroon,0.29730177875068026,0.18728838460958522,0.9438743126816935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.633988103071395,0.24215256,44.972033505548,7.7272851,7.7272851,-0.04566491,0.92804401,0,3.713572066704308,3.7376696182833684,2.8903717578961645,0.5297315471796477,0,0,0,0,0,0,0
248,2000,70,Central African Republic,0.0006151958251439813,0.0006151958251439813,0.44544935907016964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.231106112951664,0.06373134,29.6966517786786,6.7097601,6.7097601,-0.04627541,0,0,3.713572066704308,4.524675643252321,2.70805020110221,0.9438743126816935,1,0,0,0,0,1,0
248,2000,73,Tunisia,0.0006151958251439813,0.0006151958251439813,0.0006151958251439813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.179901473563595,0.55140353,54.9164891000657,8.9017781,8.9017781,0.02244944,0.61226642,0,3.8066624897703196,3.8066624897703196,2.0794415416798357,0.7937005259840998,0,0,0,1,0,1,0
248,2000,74,Benin,0.0006151958251439813,0.0006151958251439813,0.0006151958251439813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834475473019275,0.15145879,55.4101707317414,7.4190613,7.4190613,0.02709078,0,1,3.713572066704308,4.68213122712422,2.3978952727983707,0.8408964152537145,0,0,1,0,0,0,0
248,2000,76,Equatorial Guinea,0.0006151958251439813,0.0006151958251439813,0.0006151958251439813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.422147333187594,0.51431453,54.7953899040637,7.4848569,7.4848569,-0.68705733,0.41216597,0,3.4965075614664802,3.949508075956721,3.4965075614664802,0.0006151958251439813,0,0,0,0,0,0,0
248,2000,78,Niger,0.14865088937534013,0.11798428908521168,0.3149802624737183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.337323005711285,0.03834963,26.7505871299064,6.6256386,6.6256386,-0.05046851,0,1,3.713572066704308,4.201984189155818,1.0986122886681098,0.9438743126816935,1,0,1,1,0,0,0
